symbol,name,sector,sub_industry,price,market_cap,price_to_earnings,price_to_sales,price_to_book,dividend_yield,eps,ebitda,revenue,book_equity,net_income,shares_outstanding,ebitda_margin,net_margin,roe,payout_ratio,retention_ratio,earnings_yield,sustainable_growth,range_position,in_base,in_margin,in_returns,in_core,fail_reasons,priced_in_growth,growth_gap,in_screen
PLD,Prologis,Real Estate,Industrial REITs,136.59,132777959424.0,31.18493,13.748726,2.3748586,0.0306,4.38,6737149952.0,9657473676.033693,55909837926.35065,4257760174.808697,972091364.1115748,0.6976099731671166,0.4408772229299362,0.07615404620116191,0.954258858,0.04574114200000001,0.032066770712648705,0.0034833730411619086,0.6087768440709619,True,True,True,True,,0.07556995317930808,-0.07208658013814617,True
PRU,Prudential Financial,Financials,Life & Health Insurance,119.84,41344798720.0,10.864914,0.6338894,1.3101419,0.0478,11.03,5206000128.0,65223994469.69771,31557496726.117985,3805349882.1895857,344999989.3190921,0.07981725391594417,0.05834279107142857,0.12058465442064245,0.5193428892,0.48065711079999995,0.09203938475721023,0.05795987160064244,0.7800725648897573,True,True,True,True,,0.0485822768592554,0.009377594741387045,True
PTC,PTC Inc.,Information Technology,Application Software,149.13,16181539840.0,14.809336,5.477892,4.7586074,0.0,10.07,1275965952.0,2953972046.181268,3400478013.7987432,1092658125.050627,108506268.62468988,0.43194923040977934,0.36989453791993565,0.3213248318493145,0.0,1.0,0.06752497208517654,0.3213248318493145,0.37975511730068223,True,True,True,True,,0.05961376256167056,0.2617110692876439,True
PEG,Public Service Enterprise Group,Utilities,Electric Utilities,73.32,36544155648.0,18.284288,2.91351,2.107078,0.0365,4.01,4463000064.0,12542999903.20953,17343522948.84195,1998664268.2553194,498420017.02127665,0.3558160008323047,0.159344995908347,0.1152398168307128,0.6673765119999999,0.3326234880000001,0.054691765957744706,0.038331469830712804,0.05231788079470148,True,True,True,True,,0.06538870531901488,-0.02705723548830207,True
PHM,PulteGroup,Consumer Discretionary,Homebuilding,123.7,23563161600.0,12.635342,1.4361585,1.7838858,0.0084,9.79,2753777920.0,16407075959.930607,13208895771.242756,1864861374.810024,190486350.8488278,0.1678408710196309,0.11366201871463216,0.1411822331362301,0.10613687279999999,0.8938631272,0.07914308928084417,0.1261975924162301,0.4223826714801446,True,True,True,True,,0.05438560982362012,0.07181198259260999,True
QRVO,Qorvo,Information Technology,Semiconductors,100.63,8877742080.0,23.348028,2.435906,2.5569162,0.0,4.31,885481024.0,3644533935.2175326,3472050464.540058,380235201.87618005,88221624.565239,0.24296138813347282,0.10433026791215344,0.10951315460132222,0.0,1.0,0.0428301696400227,0.10951315460132222,0.7437084177032108,True,True,True,True,,0.07072642366198978,0.03878673093933244,True
QCOM,Qualcomm,Information Technology,Semiconductors,169.96,181527560192.0,19.053812,4.119167,6.495204,0.0221,8.92,11998999552.0,44068997491.96864,27947938231.347313,9527099534.670746,1068060485.9496351,0.27227757005787934,0.21618598281948692,0.3408873772870227,0.4210892452,0.5789107548,0.05248293622294583,0.19734336888702267,0.347785108388313,True,True,True,True,,0.06638267869967437,0.1309606901873483,True
PWR,Quanta Services,Industrials,Construction & Engineering,610.78,91826741248.0,69.96335,2.7906504,9.523201,0.0007,8.73,3045004032.0,32905139693.599743,9642423933.717245,1312497873.366908,150343399.01110056,0.09253885746585275,0.0398873211172599,0.13611699554123693,0.048974345,0.951025655,0.014293197795703035,0.12945075484123694,0.5819749142669234,True,True,True,True,,0.08356806099193363,0.04588269384930331,True
DGX,Quest Diagnostics,Health Care,Health Care Services,240.8,26577905664.0,25.535524,2.2991269,3.524229,0.0146,9.43,2265999872.0,11559999434.567965,7541480892.416469,1040820807.3568106,110373362.39202657,0.19602075976093575,0.09003640642441861,0.1380127934715575,0.3728186504,0.6271813496,0.039161130979728474,0.08655905007155751,0.9159321141955008,True,True,True,True,,0.07237749105912218,0.014181559012435327,True
RL,Ralph Lauren Corporation,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",336.5,20049424384.0,21.190176,2.3996344,7.3690434,0.0117,15.88,1593200000.0,8355199602.072716,2720763509.68431,946166000.6476078,59582241.85438336,0.19068365519415803,0.1132427764398217,0.34775753632249207,0.24792505920000002,0.7520749408,0.047191679767076965,0.2615397285424921,0.3002795592830125,True,True,True,True,,0.06876374410481537,0.1927759844376767,True
REGN,Regeneron Pharmaceuticals,Health Care,Biotechnology,852.03,87720747008.0,20.368874,5.646762,2.695351,0.0046,41.83,4702400000.0,15534698825.27367,32545203577.567448,4306607569.386806,102954998.07283781,0.3027030039584407,0.27722504425900496,0.13232695140634676,0.0936968204,0.9063031796,0.04909451548475384,0.11992833680634675,0.9921639368840445,True,True,True,True,,0.06790746803186076,0.05202086877448599,True
RSG,Republic Services,Industrials,Environmental & Facilities Services,222.52,68138516480.0,31.518414,4.0340133,5.659207,0.012,7.06,5256999936.0,16890999461.999792,12040294069.46945,2161863771.116304,306212998.7416861,0.31123083911208665,0.12798909715081788,0.17955240387412896,0.378220968,0.6217790320000001,0.03172748476493773,0.11164191987412897,0.6734588599432553,True,True,True,True,,0.07572263185577802,0.03591928801835095,True
RMD,ResMed,Health Care,Health Care Equipment,230.87,33303529472.0,22.135185,5.89084,5.056729,0.0114,10.43,2095774976.0,5653443222.358781,6585982652.422149,1504551532.8668082,144252304.20583013,0.37070770742181114,0.2661301217135184,0.22844755984646165,0.252341109,0.7476588909999999,0.04517694340481004,0.17080084924646163,0.4837476099426386,True,True,True,True,,0.06967037546783547,0.10113047377862616,True
RVTY,Revvity,Health Care,Health Care Equipment,130.94,14611123200.0,60.902325,5.0178814,2.0212095,0.0022,2.15,875832000.0,2911811187.8849907,7228900913.042414,239910759.73728424,111586399.87780663,0.3007859862768661,0.08239227898274018,0.03318772312879681,0.13398511500000002,0.866014885,0.0164197343861667,0.02874106222879681,0.9839699188600831,True,True,True,True,,0.08261111952622498,-0.053870057297428164,True
ROK,Rockwell Automation,Industrials,Electrical Components & Equipment,425.36,47331487744.0,39.79046,5.274879,13.518942,0.0132,10.69,2092000000.0,8972999711.272997,3501123663.6713142,1189518534.848975,111273950.87455332,0.23314388357460547,0.13256642963607299,0.3397533479130424,0.525234072,0.47476592799999995,0.025131652159839316,0.16130331351304242,0.5627087761919224,True,True,True,True,,0.07869075652807231,0.08261255698497011,True
ROL,"Rollins, Inc.",Industrials,Environmental & Facilities Services,35.71,17181702144.0,32.463634,4.378598,12.019522,0.0202,1.1,865038016.0,3924019091.0423837,1429482981.4363666,529259937.22766733,481145397.4796975,0.2204469437915527,0.13487700364043687,0.3702457340419745,0.6557654068,0.34423459320000005,0.03080369868635163,0.1274513896419745,0.007501630789302151,True,True,True,True,,0.07613833559114176,0.05131305405083274,True
ROP,Roper Technologies,Information Technology,Electronic Equipment & Instruments,415.79,41121992704.0,17.418936,4.966244,2.1989815,0.0087,23.87,3238000128.0,8280300505.573227,18700472334.123775,2360763764.9882874,98900869.91991149,0.3910486250855989,0.28510604939993744,0.12624086224325068,0.15154474319999997,0.8484552568,0.05740878776981557,0.10710972319325068,0.49022495982860215,True,True,True,True,,0.06416604550358299,0.0429436776896677,True
ROST,Ross Stores,Consumer Discretionary,Apparel Retail,230.85,74052313088.0,27.713087,3.0210886,10.8758135,0.0078,8.33,3910100992.0,24511797862.532066,6808898763.1132145,2672106424.1847086,320781083.3354992,0.15951914314603796,0.10901307358891056,0.3924432344906217,0.2161620786,0.7838379214,0.03608403495431599,0.30761188919062166,0.7698265997711469,True,True,True,True,,0.0737621842705578,0.23384970492006385,True
RCL,Royal Caribbean Group,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",265.6,71035273216.0,16.415327,3.802338,6.9396186,0.0188,16.18,6926000128.0,18681998606.120758,10236192694.509176,4327374701.185542,267452082.89156625,0.3707312196100284,0.2316333917168675,0.4227523825751384,0.30860814760000005,0.6913918524,0.06091867679516832,0.2922875528951384,0.25633177748871394,True,True,True,True,,0.06258659544217425,0.22970095745296415,False
RTX,RTX Corporation,Industrials,Aerospace & Defense,200.78,270602862592.0,36.11151,2.8941483,4.076751,0.0142,5.56,15895000064.0,93499998805.17526,66377088664.96875,7493534794.359597,1347758056.539496,0.17000000285690062,0.08014475818308596,0.1128933960391022,0.512783442,0.48721655799999997,0.027692001802195474,0.055003531839102206,0.6577946768060836,True,True,True,True,,0.07753859918901203,-0.022535067349909822,True
SPGI,S&P Global,Financials,Financial Exchanges & Data,431.71,127268102144.0,26.291718,7.894064,4.040148,0.0088,16.42,8143000064.0,16122000295.918552,31500851489.598892,4840615777.26826,294799986.43533856,0.5050862122897667,0.30024908128141586,0.15366618491800346,0.23136711840000002,0.7686328816,0.03803479103191355,0.11811288251800346,0.4378075251418468,True,True,True,True,,0.0728843440356389,0.045228538482364564,True
CRM,Salesforce,Information Technology,Application Software,256.93,211453378560.0,23.528387,4.8125396,5.5097356,0.0068,10.92,12899000320.0,43938002829.109184,38378135342.82843,8987159513.77885,822999955.4742537,0.2935727499988765,0.20454183019499478,0.234173961861474,0.15999303159999997,0.8400069684,0.04250185106186837,0.19670775978147398,0.900806254580992,True,True,True,True,,0.07087416702215923,0.12583359275931474,True
SLB,Schlumberger,Energy,Oil & Gas Equipment & Services,58.13,86273245184.0,27.813398,2.37236,3.308857,0.0206,2.09,7383000064.0,36366000600.24617,26073428130.62033,3101859322.8033714,1484143216.6523309,0.2030193021541671,0.08529558575606398,0.11896629818478131,0.5729559988,0.42704400119999997,0.035953895313330646,0.050803843984781306,0.9191533657182512,True,True,True,True,,0.0738207471090012,-0.023016903124219897,True
STX,Seagate Technology,Information Technology,"Technology Hardware, Storage & Peripherals",808.54,183251140608.0,58.25216,15.026743,84.61957,0.0036,13.88,4502000128.0,12195000647.046402,2165588180.2282853,3145825601.2553988,226644495.76768002,0.36916768258559896,0.25796026521878945,1.452642614454125,0.209707776,0.790292224,0.01716674540480559,1.1480121624541249,0.654909281120832,True,True,True,True,,0.08227496456783748,1.0657371978862873,False
SRE,Sempra,Utilities,Multi-Utilities,83.79,54790311936.0,24.286957,4.0429688,1.6759342,0.0312,3.45,5873999872.0,13551999692.898943,32692400415.243034,2255956273.7701397,653900369.2087361,0.4334415588186512,0.16646667096312207,0.06900552424085075,0.7577530584,0.24224694160000004,0.04117436367182599,0.01671637720085076,0.21839601268690556,True,True,True,True,,0.0714715363476783,-0.05475515914682755,True
NOW,ServiceNow,Information Technology,Systems Software,136.72,141349617664.0,85.45,9.594733,11.293573,0.0,1.6,2896999936.0,14732001157.718512,12515934298.560783,1654179258.7946167,1033862036.7466354,0.1966467355646507,0.11228476301930954,0.1321658630778233,0.0,1.0,0.011702750146284377,0.1321658630778233,0.48887087394039797,True,True,True,True,,0.08473376243417202,0.047432100643651276,True
SHW,Sherwin-Williams,Materials,Specialty Chemicals,331.25,80413638656.0,30.38991,3.2942502,20.738121,0.0097,10.9,4709100032.0,24410300910.35587,3877575921.94587,2646063883.3219624,242758154.43320754,0.19291446055063594,0.10839947827924529,0.6824015273490445,0.294782127,0.705217873,0.032905658489939586,0.4812417536490445,0.4708224320327608,True,True,True,True,,0.07519245367952718,0.40604929996951733,False
SPG,Simon Property Group,Real Estate,Retail REITs,210.2,79796854784.0,14.9502125,11.496906,15.477505,0.042,14.06,5125174784.0,6940724294.344932,5155666548.581312,5337506081.1752615,379623476.61274976,0.7384207420795866,0.7690128371075166,1.0352699000097825,0.6279089250000001,0.37209107499999994,0.06688868134817481,0.3852146900097824,0.5732167093952645,True,True,True,True,,0.05990009339332133,0.3253145966164611,False
SNA,Snap-on,Industrials,Industrial Machinery & Supplies & Components,380.59,19686825984.0,19.427769,3.7321706,3.2583086,0.0256,19.59,1415500032.0,5274899808.706494,6042038493.223141,1013334351.9970572,51727123.634357184,0.26834633515951223,0.19210494772327175,0.16771398712842425,0.4973508864000001,0.5026491136,0.05147271413408302,0.08430128696842426,0.591311885956463,True,True,True,True,,0.06683727863966264,0.017464008328761618,True
SOLV,Solventum,Health Care,Health Care Technology,91.9,15643560960.0,11.234718,1.8824983,3.2570174,0.0,8.18,1139000064.0,8310000046.215181,4803032664.179196,1392430126.7986941,170223731.88248095,0.13706378551932277,0.16756078448313383,0.2899064667221732,0.0,1.0,0.08900979980093848,0.2899064667221732,0.9288860918816869,True,True,True,True,,0.04994559008957768,0.23996087663259552,True
SO,Southern Company,Utilities,Electric Utilities,88.31,101588557824.0,21.279516,3.3662002,2.5673006,0.0345,4.15,14257999872.0,30179000590.636288,39570184272.14951,4774006510.8096485,1150363014.6529272,0.472447715065285,0.15818968214245277,0.1206465692170818,0.7341433020000001,0.2658566979999999,0.04699355004126973,0.0320746985170818,0.2646713615023476,True,True,True,True,,0.06885290248142861,-0.03677820396434681,True
LUV,Southwest Airlines,Industrials,Passenger Airlines,38.61,18888329216.0,24.13125,0.62808263,2.6671734,0.0191,1.6,2337999872.0,30073000452.185726,7081777741.1847315,782733145.4441855,489208215.9026159,0.07774415046204917,0.026027770214970217,0.11052777622377621,0.460906875,0.539093125,0.04144004144004144,0.059584764283776216,0.36170212765957444,True,True,True,True,,0.07135198135198134,-0.011767217068205126,True
SWK,Stanley Black & Decker,Industrials,Industrial Machinery & Supplies & Components,96.89,14632002560.0,23.689486,0.9596203,1.6332068,0.0356,4.09,1791000064.0,15247700116.389786,8959062967.408659,617658070.7028589,151016643.20363298,0.1174603415812756,0.04050827770667767,0.0689422640913357,0.8433457016,0.1566542984,0.04221281964496824,0.010800102011335709,0.8179055633473584,True,True,True,True,,0.07100423115976429,-0.06020412914842858,True
STLD,Steel Dynamics,Materials,Steel,247.64,35493769216.0,21.238422,1.7281429,3.7755177,0.0091,11.66,2674440960.0,20538677221.658,9401033722.077372,1671205576.879987,143328094.07204005,0.13021485907475125,0.08136870543530932,0.17776827769972742,0.1932696402,0.8067303598,0.047084477368422195,0.1434110666297274,0.7451952882827029,True,True,True,True,,0.06881198518421,0.07459908144551741,True
STE,Steris,Health Care,Health Care Equipment,230.35,22459152384.0,28.160147,3.7199426,3.1164176,0.0112,8.18,1640499968.0,6037499714.108492,7206721071.014359,797550972.438116,97500118.87996528,0.2717184340674108,0.13209954620360323,0.11066766093230977,0.3153936464,0.6846063536,0.03551117826196007,0.07576378381230976,0.4738896366083446,True,True,True,True,,0.07401996978211797,0.0017438140301917898,True
SYK,Stryker Corporation,Health Care,Health Care Equipment,312.19,119747674112.0,32.351295,4.634736,4.992005,0.0111,9.65,7376000000.0,25837000017.26096,23987891460.845894,3701480044.7829847,383573061.63554245,0.28548206042002966,0.1432627643422275,0.15430618774302543,0.3590993745,0.6409006255,0.030910663699861163,0.09889493224302544,0.2692042119799758,True,True,True,True,,0.07609020133506247,0.022804730907962964,True
SMCI,Supermicro,Information Technology,"Technology Hardware, Storage & Peripherals",37.0,24307718144.0,11.349693,0.62226844,2.2138455,0.0,3.26,2824158976.0,39063074039.23618,10979862029.21568,2141707058.0929728,656965355.2432432,0.07229740734595863,0.054826894983783785,0.19505774297154999,0.0,1.0,0.08810811006077433,0.19505774297154999,0.4458015267175573,True,True,True,True,,0.050351350472651546,0.14470639249889844,True
SNPS,Synopsys,Information Technology,Application Software,415.97,79715090432.0,72.46864,8.4655,2.5584455,0.0,5.74,2075485952.0,9416465705.746855,31157626938.701645,1099994276.2210736,191636633.4879919,0.22041029159521433,0.11681604442628074,0.03530417432975146,0.0,1.0,0.013799072260773764,0.03530417432975146,0.20004804035389742,True,True,True,True,,0.0837904174826518,-0.04848624315290034,True
SYY,Sysco,Consumer Staples,Food Distributors,81.76,39170891776.0,22.338799,0.46327028,14.676001,0.0268,3.66,4493000192.0,84552999549.20485,2669043956.592808,1753491486.0587084,479096034.44227004,0.053138270859159044,0.020738371144814086,0.6569735911048753,0.5986798132000001,0.4013201867999999,0.04476516396427578,0.26365676430487534,0.5735418427726124,True,True,True,True,,0.0698556762160759,0.19380108808879942,False
TMUS,T-Mobile US,Communication Services,Wireless Telecommunication Services,187.3,200911405056.0,19.59205,2.1793425,3.5779781,0.0224,9.56,34370998272.0,92188999689.58527,56152217660.58322,10254741229.767004,1072671676.7538707,0.3728318821956254,0.11123606139882541,0.182623977582744,0.43886192,0.56113808,0.05104111106290562,0.10247726814274401,0.23772382730967828,True,True,True,True,,0.06703150002169248,0.03544576812105153,True
TROW,T. Rowe Price,Financials,Asset Management & Custody Banks,109.38,23332487168.0,10.938,3.0732992,2.1206305,0.0477,10.0,2963800064.0,7591999883.382652,11002617932.732742,2133158453.830682,213315845.3830682,0.3903846298110669,0.28097451087950265,0.19387735417809468,0.5217426000000001,0.47825739999999994,0.09142439202779301,0.09272327932809468,0.6568787384448068,True,True,True,True,,0.04885902358749314,0.04386425574060154,True
TPR,"Tapestry, Inc.",Consumer Discretionary,"Apparel, Accessories & Luxury Goods",123.14,24553091072.0,16.9381,3.0675259,35.651417,0.0151,7.27,2023500032.0,8004200085.808566,688698883.1888505,1449577489.7956796,199391676.7256781,0.2528047787795388,0.1811021056764658,2.104806147088517,0.25576530999999997,0.7442346900000001,0.0590384990052013,1.566469750388517,0.4197771587743732,True,True,True,True,,0.0634326754476594,1.5030370749408575,False
TRGP,Targa Resources,Energy,Oil & Gas Storage & Transportation,293.46,62926925824.0,28.082296,3.7587388,20.090366,0.0169,10.45,5497699840.0,16741500054.220314,3132194098.604276,2240804112.5223203,214431015.55237514,0.3283875293250142,0.1338472720643359,0.7154103781257771,0.47459080239999996,0.5254091976,0.03560962394242978,0.3758831927257772,0.9115995115995115,True,True,True,True,,0.07397566922590659,0.3019075234998706,False
TGT,Target Corporation,Consumer Staples,Consumer Staples Merchandise Retail,163.36,74213916672.0,16.946058,0.689048,4.1591773,0.0283,9.64,8593000448.0,107705002658.74075,17843412607.58468,4379420645.923604,454296747.50244856,0.079782742081411,0.04066125563173359,0.24543627196366255,0.4795734414,0.5204265586,0.059010774069107985,0.12773155437366257,0.9153590653991526,True,True,True,True,,0.0634451516689014,0.06428640270476117,True
TEL,TE Connectivity,Information Technology,Electronic Manufacturing Services,202.21,58542469120.0,20.363544,3.029835,4.4261794,0.015,9.93,4951000064.0,19321999092.359818,13226411274.698898,2874866318.9832354,289513224.4696108,0.2562364297986999,0.14878720908956033,0.21735800998097382,0.30545316,0.69454684,0.049107365594122515,0.15096531898097382,0.19168405843634612,True,True,True,True,,0.06790168548264486,0.08306363349832896,True
TDY,Teledyne Technologies,Information Technology,Electronic Equipment & Instruments,606.36,28108224512.0,29.292751,4.4095483,2.5743399,0.0,20.7,1592400000.0,6374399961.1025915,10918614325.948177,959562384.3894715,46355670.743452735,0.24981174851233523,0.15053375850979617,0.0878831728709946,0.0,1.0,0.03413813881803044,0.0878831728709946,0.5746098299557422,True,True,True,True,,0.0746378375318863,0.013245335339108308,True
TER,Teradyne,Information Technology,Semiconductor Materials & Equipment,341.62,53409128448.0,46.925823,11.964327,17.010406,0.0016,7.28,1504893952.0,4464031152.608918,3139791516.3224206,1138160690.5375564,156340754.19471928,0.33711546818406346,0.254962533106961,0.36249563486611625,0.0750813168,0.9249186832,0.021310228272394923,0.33527898526611627,0.6133474296286507,True,True,True,True,,0.08041039727742227,0.254868587988694,True
TSLA,"Tesla, Inc.",Consumer Discretionary,Automobile Manufacturers,357.01,1410028011520.0,333.6542,13.607813,16.231417,0.0,1.07,10755000320.0,103619002665.601,86870296753.51202,4226016000.466094,3949547663.9870033,0.10379370620569,0.04078417946276015,0.04864742299062922,0.0,1.0,0.0029971149771230213,0.04864742299062922,0.29600397120873667,True,True,True,True,,0.08865129826029464,-0.040003875269665416,False
TXN,Texas Instruments,Information Technology,Semiconductors,254.8,232695513088.0,38.489426,11.961935,12.918927,0.0224,6.62,9520000000.0,19452999292.171375,18011984516.051525,6045699751.344427,913247696.577708,0.4893846885519196,0.3107849674254317,0.335648731160605,0.8621631424,0.13783685759999997,0.025981161683211382,0.04626476636060499,0.5629895201323775,True,True,True,True,,0.07830847724255488,-0.03204371088194989,True
TXT,Textron,Industrials,Aerospace & Defense,79.24,13628242944.0,15.007575,0.890793,1.6916082,0.001,5.28,1680000000.0,15299000939.612234,8056382644.633669,908090897.8334175,171986912.46845028,0.1098110920204036,0.05935622211004543,0.1127169579362422,0.015007574999999999,0.984992425,0.06663301699308516,0.1110253497362422,0.04776119402985036,True,True,True,True,,0.06001514235311167,0.05101020738313053,True
TMO,Thermo Fisher Scientific,Health Care,Life Sciences Tools & Services,608.54,225006010368.0,32.36915,4.855965,4.271265,0.0031,18.8,11738999808.0,46336003321.27599,52679009700.40492,6951248882.437309,369747280.98070794,0.2533451089125296,0.15001830939625993,0.13195480882259805,0.10034436499999999,0.899655635,0.030893613208873266,0.11871388732259805,0.8183535635006847,True,True,True,True,,0.07609787405600703,0.04261601326659102,True
TJX,TJX Companies,Consumer Discretionary,Apparel Retail,131.31,144437592064.0,24.68233,2.3160782,13.948375,0.0144,5.32,8903000064.0,62363003142.12188,10355155497.611729,5851861928.112711,1099974046.6377275,0.1427609257961896,0.09383547349021401,0.5651158136205131,0.355425552,0.644574448,0.040514813633883026,0.3642592136205131,0.003348789283874175,True,True,True,True,,0.07176833386475263,0.2924908797557605,False
TSCO,Tractor Supply,Consumer Discretionary,Other Specialty Retail,34.86,18163460096.0,18.062178,1.1531826,6.9373136,0.0277,1.93,1931484032.0,15750723342.513145,2618226757.977324,1005607515.3551348,521040163.39644295,0.12262827490510778,0.06384516402753873,0.38407957224206296,0.5003223306,0.4996776694,0.055364308778265835,0.19191598552206296,0.19584212112081953,True,True,True,True,,0.06508606104978037,0.12682992447228258,True
TT,Trane Technologies,Industrials,Building Products,439.02,96594575360.0,32.78715,4.3491673,11.216085,0.0095,13.39,4308400128.0,22209901044.73562,8612147229.626024,2946110345.930482,220023177.4406633,0.19398556163406294,0.1326485129310738,0.34208783014077165,0.311477925,0.6885220750000001,0.030499753714488757,0.23553502264077167,0.5763893289398643,True,True,True,True,,0.07627511082848006,0.1592599118122916,True
TRV,Travelers Companies (The),Financials,Property & Casualty Insurance,366.18,76375998464.0,9.846195,1.559362,2.306239,0.0137,37.19,11480000512.0,48979004531.340385,33117122060.636383,7756904754.154131,208575013.55617455,0.2343861542684937,0.15837203774100167,0.2342264194442625,0.1348928715,0.8651071285,0.10156207550226255,0.20263094514426253,0.7779295274515161,True,True,True,True,,0.04429706602398185,0.15833387912028069,True
TYL,Tyler Technologies,Information Technology,Application Software,374.88,15352187904.0,49.521797,6.3186646,5.0520186,0.0,7.57,458521984.0,2429657036.076895,3038822522.149859,310008702.6069142,40952272.47119078,0.18871880977093114,0.1275936060125907,0.10201605971608825,0.0,1.0,0.0201931282905586,0.10201605971608825,0.3520803055395951,True,True,True,True,,0.08091309226924863,0.02110296744683962,True
UBER,Uber,Industrials,Passenger Ground Transportation,76.45,156153708544.0,16.76535,2.8274887,5.709484,0.0,4.56,7473999872.0,55226996501.87815,27349881100.288574,9314073393.860561,2042559954.793983,0.13533236180507888,0.1686507321386527,0.3405526278902617,0.0,1.0,0.05964683111298004,0.3405526278902617,0.3018042646254786,True,True,True,True,,0.06315892599915898,0.2773937018911027,True
ULTA,Ulta Beauty,Consumer Discretionary,Other Specialty Retail,551.74,23591006208.0,20.099817,1.8209236,8.692241,0.0,27.45,1934352000.0,12955516754.244934,2714030387.3304944,1173692537.0819588,42757469.4747526,0.1493072053159285,0.0905940349077464,0.432453738260403,0.0,1.0,0.049751696744303686,0.432453738260403,0.3984965176696023,True,True,True,True,,0.06761173646506334,0.36484200179533965,False
UNP,Union Pacific Corporation,Industrials,Rail Transportation,289.73,172121505792.0,23.459919,6.7737703,8.858078,0.0195,12.35,12883999744.0,25410000364.4942,19431021694.773968,7336832901.4296055,594075538.577296,0.5070444533327524,0.28873800850792114,0.3775834861151908,0.4574684205,0.5425315795000001,0.04262589312435393,0.20485096511519083,0.750261531145982,True,True,True,True,,0.07081834809404072,0.1340326170211501,True
UAL,United Airlines Holdings,Industrials,Passenger Airlines,108.35,35167129600.0,9.796564,0.5590781,2.1062965,0.0,11.06,7090999808.0,62901998128.70509,16696191443.132532,3589741147.9095526,324569724.042455,0.11273091505759415,0.05706879359483157,0.21500359717958256,0.0,1.0,0.10207660563438364,0.21500359717958256,0.4380195824866061,True,True,True,True,,0.044065527464527354,0.1709380697150552,True
URI,United Rentals,Industrials,Trading Companies & Distributors,979.82,60986433536.0,23.559029,3.6232433,6.621837,0.008,41.59,4690999808.0,16832000637.66074,9209896519.047508,2588665031.0896287,62242486.92208773,0.2786953202404311,0.15379425695229734,0.2810742751749234,0.188472232,0.811527768,0.042446571121415914,0.2280995791749234,0.5825708243472435,True,True,True,True,,0.07089904299536284,0.15720053617956056,True
UNH,UnitedHealth Group,Health Care,Managed Health Care,399.66,358732759040.0,25.439848,0.7962532,3.6739874,0.0234,15.71,26680999936.0,450525987261.3385,97641260021.74095,14101215144.168543,897594853.2252414,0.059221888837509035,0.03129944896161737,0.14441860658915887,0.5952924432000001,0.4047075567999999,0.03930841096220386,0.058447301429158854,0.6987114028689522,True,True,True,True,,0.07231121506700826,-0.013863913637849404,True
UHS,Universal Health Services,Health Care,Health Care Facilities,167.49,9871277056.0,6.8363266,0.54493827,1.3137501,0.0047,24.5,2699612928.0,18114486721.587753,7513816406.940711,1443944640.7069077,58936515.94722073,0.1490306056965315,0.0797121476804585,0.1921719333889051,0.03213073502,0.96786926498,0.1462773882102122,0.1859973079189051,0.25797647058823525,True,True,True,True,,0.024175175305404514,0.1618221326135006,True
VLO,Valero Energy,Energy,Oil & Gas Refining & Marketing,366.09,105407365120.0,15.279216,0.7959478,4.2161694,0.0133,23.96,13379000320.0,132429997444.55605,25000742408.5,6898742025.936792,287927463.5198995,0.10102696200384158,0.05209349965309077,0.2759414750076182,0.2032135728,0.7967864272,0.06544838426264803,0.2198664219876182,0.981466967866857,True,True,True,True,,0.06054822708180838,0.1593181949058098,True
VLTO,Veralto,Industrials,Environmental & Facilities Services,97.21,23699150848.0,24.486145,4.1606655,7.6651945,0.0054,3.97,1390000000.0,5696000038.455386,3091787279.2399464,967859570.6877894,243793342.74251622,0.2440308972288795,0.16991916505503551,0.31304211014024463,0.132225183,0.867774817,0.040839421640278616,0.27165005984024465,0.5759302715387192,True,True,True,True,,0.07162226026187463,0.20002779957837002,True
VZ,Verizon,Communication Services,Integrated Telecommunication Services,50.22,208652812288.0,13.112272,1.5022341,2.0078363,0.0563,3.83,51081998336.0,138895004638.75772,103919234993.41057,15912789149.005178,4154775234.7272005,0.3677741936713677,0.11456703709677418,0.15312649859612432,0.7382209136000001,0.2617790863999999,0.07626443380674226,0.04008531490612429,0.8901429646350639,True,True,True,True,,0.05568100478696598,-0.015595689880841687,True
VRTX,Vertex Pharmaceuticals,Health Care,Biotechnology,556.75,141114376192.0,32.369186,11.210942,6.966254,0.0,17.2,5100499968.0,12587200628.814243,20256851988.457497,4359528101.486125,253460936.13291425,0.40521320970479235,0.34634612016165245,0.21521251723784468,0.0,1.0,0.03089357884995934,0.21521251723784468,0.9914205039096435,True,True,True,True,,0.0760978895175183,0.1391146277203264,True
VICI,Vici Properties,Real Estate,Hotel & Resort REITs,25.61,28198594560.0,9.926357,6.881727,0.96667045,0.0705,2.58,3639224064.0,4097604360.0683374,29170845721.00037,2840779928.3404922,1101077491.604842,0.8881345645432951,0.6932782374072629,0.09738421154911112,0.6998081684999999,0.30019183150000006,0.10074189352649719,0.029233944824111124,0.029515938606847703,True,True,True,True,,0.04466614791307626,-0.015432203088965132,True
